카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원
청소기,다이슨 청소기,"(부품용) 다이슨 DC62 (v6 시리즈와 동일계열) 청소기 본체만 (모터, 먼지통등 부품용)",거래중,"15,000원",잠실동,2026-08-31,0,5,,,,,,,15000
청소기,다이슨 청소기,다이슨 청소기 충전기+거치대,거래중,"20,000원",잠실동,2026-08-09,0,3,230,75.7℃,gotojfk,,9호선 양천향교역 인근 직거래합니다,"다이슨 무선 청소기 충전기와 거치대입니다.
국내 정발 220v 버전입니다

9호선 양천향교역 인근 직거래합니다",20000
청소기,다이슨 청소기,다이슨 정품 모터헤드,거래중,"22,000원",잠실동,2026-08-28,0,5,162,79.5℃,무소유처사,생활가전,,"#정품 #다이슨 청소기 #모터헤드 입니다. 
V10이랑 호환되는 모든모델에 사용가능해요
청소기 헤드만 필요하신 분께 추천드려요",22000
청소기,다이슨 청소기,정품 다이슨 V10 청소기 모타헤드 신동급,거래중,"25,000원",잠실동,2026-08-27,0,6,,,,,,,25000
청소기,다이슨 청소기,다이슨 펜슬백 플러피콘 무선청소기 새상품,거래중,"400,000원",잠실동,2026-08-31,2,5,103,36.6℃,1년차직장인,기타 중고물품,,"다이슨 펜슬백 플러피콘 무선청소기 박스입니다
구성품은 사진에서 확인 가능해요
깔끔한 청소를 도와줄 제품이에요
집안 곳곳 먼지 없이 깨끗하게 관리해보세요",400000
청소기,다이슨 청소기,다이슨 V6 앱솔루트 무선 청소기 레드,거래중,"65,000원",잠실동,2026-08-31,0,2,21,55.4℃,화이팅,생활가전,,"다이슨 V6 앱솔루트 무선 청소기 레드 색상이에요
본체와 거치대, 충전기, 다양한 브러쉬 구성품 모두 포함되어 있어요
제품 성능이 훌륭하고 흡입력이 매우 강합니다. 안팎으로 깨끗하게 청소할 수 있었습니다. 배터리 수명도 만족스럽습니다. 한 번 충전으로 일반 모드에서 25~30분 정도 사용할 수 있습니다.
사진에서 보시는 것처럼 깔끔하게 관리된 제품이랍니다
강력한 흡입력으로 집안 구석구석 깨끗하게 청소하고 싶으신 분들께 추천드려요",65000
청소기,다이슨 청소기,다이슨 V8 앱솔루트퍼플 무선 청소기.8.14일새베터리거치대교체.깨끗한거구입하실분만,거래중,"145,000원",잠실동,2026-08-10,1,4,,,,,,,145000
청소기,다이슨 청소기,다이슨 슬림 및 옴니글라이드 무선청소기 봉 (완드) 판매합니다,거래중,"20,000원",잠실동,2026-07-02,0,10,,,,,,,20000
청소기,다이슨 청소기,(DYSON) 다이슨 청소기 부품 2종 / 헤드 주름관 / 사이드 브러쉬,거래중,"5,000원",잠실동,2026-08-22,1,1,,,,,,,5000
청소기,다이슨 청소기,다이슨 청소기 거치대 및 부속품 일괄,거래중,"11,000원",잠실동,2026-08-16,0,0,,,,,,,11000
청소기,다이슨 청소기,다이슨 V6 청소기 거치대,거래중,"10,000원",잠실동,2026-08-28,0,2,,,,,,,10000
청소기,다이슨 청소기,다이슨 V6 무선 청소기 본체 2대일괄,거래중,"45,000원",잠실동,2026-08-28,0,15,479,99℃,자몽,기타 중고물품,,"다이슨 V6 무선 청소기 본체 판매해요
배터리는 교체하셔야 합니다
외관상태 깨끗하고 파손, 크랙 없어요
본체만 필요하시면 구입하시면 됩니다

2대 일괄 45천원",45000
청소기,다이슨 청소기,다이슨 V8 모터 정상 손잡이 부품,거래중,"10,000원",잠실동,2026-08-30,0,1,,,,,,,10000
청소기,다이슨 청소기,다이슨청소기 마이크로 1.5kg & 옴니글라이드 호환 부품 팝니다.(세척완료),거래중,"15,000원",잠실동,2026-08-24,0,1,,,,,,,15000
청소기,다이슨 청소기,다이슨청소기 마이크로 1.5kg & 옴니글라이드 호환 먼지통 팝니다.(세척완료),거래중,"15,000원",잠실동,2026-08-24,0,3,,,,,,,15000
청소기,다이슨 청소기,다이슨청소기 마이크로 1.5kg 헤파필터 팝니다.(세척완료),거래중,"5,000원",잠실동,2026-08-24,0,9,,,,,,,5000
청소기,다이슨 청소기,다이슨무선청소기 v7.v8 정품 도킹스테이션,거래중,"7,000원",잠실동,2026-06-02,6,6,,,,,,,7000
청소기,다이슨 청소기,다이슨무선청소기 정품 미니모터헤드,거래중,"9,000원",잠실동,2026-08-24,1,5,,,,,,,9000
청소기,다이슨 청소기,다이슨무선청소기 v7.v8 정품 먼지통,거래중,"11,000원",잠실동,2026-08-01,0,4,124,97.3℃,송별서,생활가전,,"다이슨무선청소기 정품 먼지통 
v7.v8모델 사용가능합니다 
택배가능합니다 ",11000
청소기,다이슨 청소기,다이슨 싸이클론 V10 엡솔루트청소기:정품배터리 거의새거와 거치대등 풀셋구성,거래중,"150,000원",잠실동,2026-08-30,0,10,,,,,,,150000
청소기,다이슨 청소기,다이슨 sv12 앱솔루트 무선 청소기 작동아주잘되요 판매합니다,거래중,"80,000원",잠실동,2026-08-12,0,9,,,,,,,80000
청소기,다이슨 청소기,다이슨정품V10 청소기 먼지통,거래중,"12,000원",잠실동,2026-08-30,0,2,,,,,,,12000
청소기,다이슨 청소기,다이슨 소프트롤러 헤드 v6,예약중,"15,000원",잠실4동,2026-08-30,0,5,,,,,,,15000
청소기,다이슨 청소기,다이슨 V6 모터헤드 퍼플 무선 청소기,거래중,"40,000원",잠실동,2026-08-27,0,8,,,,,,,40000
청소기,다이슨 청소기,다이슨 v11 청소기호환 필터 2개,거래중,"10,000원",잠실동,2026-07-02,2,14,148,43.4℃,Silvia,,,"다이슨 v11 청소기용 호환 필터 2개예요
사진에서 보이는 것처럼 깔끔하게 보관되어 있어요
새 제품 가격은 부담스러웠던 분들께 좋은 기회가 될 거예요
청소기 성능을 유지하고 싶으신 분들께 추천드려요",10000
청소기,다이슨 청소기,작동 멈춘 다이슨 청소기 dc35,나눔완료,무료나눔,잠실동,2026-08-30,3,0,90,40.1℃,쉑쉑,생활가전,,"고쳐서 사용하실 분께 드립니다 
한 달 전까지 잘 작동하다가 갑자기 작동을 안하네요
배터리 호환품 2개를 샀는데 이게 맞지 않는거 같습니다 
배터리가 뜨거워지기만 하고 작동을 안해서 배터리 교체해서 쓰실분 가져가세요",0
청소기,다이슨 청소기,다이슨 무선 청소기 송파,거래완료,"30,000원",풍납동,2026-08-30,4,1,147,38.5℃,척척학사,생활가전,,"다이슨 무선 청소기예요
사진에서 보이는 구성품 모두 포함되어 있어요

청소기가 먼지가 좀 쌓여서 닦고 쓰셔야 할듯 합니다",30000
청소기,다이슨 청소기,다이슨 펜슬백 플러피콘 스틱청소기 미개봉 새상품,거래중,"400,000원",잠실동,2026-08-30,1,2,82,36.6℃,1년차직장인,기타 중고물품,,,400000
청소기,다이슨 청소기,명품 다이슨 DC36 유선 진공청소기,거래중,"70,000원",잠실동,2026-08-30,1,17,269,83.4℃,Greatness,생활가전,,"명품 다이슨 DC36유선 진공청소기입니다
강력한 흡입력 파워 성능 좋습니다 
먼지통 비우고 물로 세척사용 
먼지 날림 없이 깔끔한 청소를 원하시는 분들께 추천드려요
고장 전혀 없습니다 명품은 차원이 달라요 
세척완료 구입 후 바로 사용 가능해요 
작동 잘됩니다 ",70000
청소기,다이슨 청소기,다이슨 v10무선청소기 트리거뭉치,거래중,"10,000원",잠실동,2026-08-30,0,6,,,,,,,10000
청소기,다이슨 청소기,다이슨 청소기 v8,거래중,"100,000원",잠실동,2026-08-16,0,3,93,72.5℃,밀크티,생활가전,,"내부세척

배터리
-정품/30분
-본체만 1단으로 연속 작동할 때 시간
-3칸까지 충전이 안되어서 완충이 됐는지 알기 어려움",100000
청소기,다이슨 청소기,다이슨 360 vis nav 로봇 청소기 미개봉새상품,거래중,"551,000원",잠실동,2026-08-13,0,1,,,,,,,551000
청소기,다이슨 청소기,다이슨 V10 먼지통,거래중,"4,000원",잠실동,2026-08-30,0,4,47,99℃,서울2,생활가전,,"다이슨 V10 무선청소기 먼지통이에요
사진에서 보이는 것처럼 먼지통만 따로 판매해요
깨끗하게 사용해서 바로 사용 가능해요
청소기 먼지통 교체가 필요하신 분께 추천드려요",4000
청소기,다이슨 청소기,다이슨 sv19 옴니글라이드 무선청소기 국내정품,거래중,"150,000원",잠실동,2026-08-22,0,40,,,,,,,150000
청소기,다이슨 청소기,다이슨 V11 청소기 배터리(나사방식),거래중,"50,000원",잠실동,2026-08-01,4,8,,,,,,,50000
청소기,다이슨 청소기,다이슨 청소기 툴 세트 VS 12,거래중,"20,000원",잠실동,2026-04-03,0,4,354,67.3℃,만사형통A,생활가전,,"다이슨 청소기 툴 세트 거의 새것입니다 ~
다양한 청소 환경에 맞춰 사용할 수 있는 구성품으로 준비했어요
사진에서 보이는 그대로의 제품입니다
다이슨 청소기 사용하시는 분들에게 유용한 아이템이 될 거예요",20000
청소기,다이슨 청소기,다이슨 V6 헤파필터 교체용 부품,거래중,"4,000원",잠실동,2026-08-30,0,4,33,47.5℃,루시,생활가전,"🥕  cu반값택배가능, 마포역4번출구 직거래","다이슨 청소기 헤파필터 교체용 부품이에요
사진에 보이는 구성품 그대로 보내드려요

v6 입니다.

모델명 잘못구매해서 당근에 팔아요.
미사용 호환품이예요.


🥕  cu반값택배가능, 마포역4번출구 직거래",4000
청소기,다이슨 청소기,다이슨 소프트 브러쉬 헤드,거래중,"25,000원",잠실동,2026-08-30,0,1,,,,,,,25000
청소기,다이슨 청소기,다이슨 무선 청소기(배터리 새상품)(침구청소기겸 쎄컨용 청소기) 덤,거래중,"149,000원",잠실동,2026-08-30,0,0,,,,,,,149000
청소기,다이슨 청소기,다이슨 무선청소기 헤드 툴세트 (내용 확인 필수),거래중,"30,000원",잠실동,2026-08-30,1,6,220,99℃,빵집딸,생활가전,,,30000
청소기,다이슨 청소기,다이슨 무선청소기 헤드&충전기,거래중,"50,000원",잠실동,2026-08-30,0,1,,,,,,,50000
청소기,다이슨 청소기,다이슨 V6 무선 청소기,거래중,"29,000원",잠실동,2026-08-30,0,5,407,44.9℃,예쁘게웃는펭귄,생활가전,,"다이슨 V6 무선 청소기 
보관중 아답터 분실로 작동여부 알수 없음
부품용으로 쓰실분",29000
청소기,다이슨 청소기,다이슨 서브마린 물걸레 청소기 헤드,거래중,"100,000원",잠실동,2026-08-30,0,1,,,,,,,100000
청소기,다이슨 청소기,다이슨 V8 무선 청소기 본체,거래중,"50,000원",거여동,2026-09-01,0,15,226,43.8℃,수련,생활가전,,"다이슨 V8 sv10무선 청소기 본체
v7 v8 v10 v11 툴 호환
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
세척완료  깨짐 크랙없음
정품베터리 27분 이상",50000
청소기,다이슨 청소기,다이슨 소프트롤러 헤드 2개,거래중,"58,000원",잠실동,2026-08-16,1,3,,,,,,,58000
청소기,다이슨 청소기,다이슨 V8 플러피퍼플 무선청소기.새베터리거치대교체.8.14일.깨끗한거구입하실분만,거래중,"138,000원",잠실동,2026-08-01,1,2,81,40.9℃,조은만남,,,,138000
청소기,다이슨 청소기,"다이슨 정품 미니 모터 헤드 (침구/청소 툴, 레드 버튼)",거래중,"8,000원",잠실동,2026-08-04,1,2,,,,,,,8000
청소기,다이슨 청소기,다이슨 마이크로 무선청소기,거래중,"100,000원",잠실동,2026-08-30,1,3,84,39.6℃,민채,생활가전,,"다이슨 마이크로 무선청소기입니다
가볍고 강력한 흡입력으로 집안 곳곳을 깔끔하게 청소할 수 있어요
사진에서 보이는 구성품 그대로 드립니다
작은 공간에도 쏙 보관할 수 있어 편리해요
자취생이나 1인 가구에게 안성맞춤인 청소기랍니다
부품은 사진에 전부입니다. 작동은 잘됩니다. 문제가 없습니다",100000
청소기,다이슨 청소기,다이슨 360 vis nav 로봇 청소기 (미개봉),거래중,"400,000원",잠실동,2026-08-10,1,9,,,,,,,400000
청소기,다이슨 청소기,다이슨 V10 무선 청소기 본체 부품용,거래중,"50,000원",잠실동,2026-08-29,0,15,457,86.9℃,한아름,,,"다이슨 V10 무선 청소기 본체입니다
사진에서 보이는 그대로의 제품입니다
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
자취하시는 분이나 1인 가구에게 딱 맞는 사이즈입니다 고장인것 같습니다
부품용 으로 구매 하세요",50000
청소기,다이슨 청소기,다이슨 직구 정품 헤드,거래중,"20,000원",잠실동,2026-08-29,0,3,,,,,,,20000
청소기,다이슨 청소기,다이슨 V7 V8 청소기 정품 충전 스테이션,거래중,"8,700원",잠실동,2026-03-04,2,4,,,,,,,8700
청소기,다이슨 청소기,다이슨 청소기 V6 정품 헤드 3개 일괄,거래중,"15,000원",잠실동,2026-05-03,2,6,,,,,,,15000
청소기,다이슨 청소기,다이슨 V8(SV10) 본체 + 거치대 (부품용/단품),거래중,"20,000원",잠실동,2026-08-29,1,17,,,,,,,20000
청소기,다이슨 청소기,다이슨 청소기 거치대,거래중,"25,000원",잠실동,2026-08-27,1,4,243,76.6℃,코코링,생활가전,직거래 : 청량리역 5번출구(다른곳에서 불가),"다이슨 v6 v7 v8 v10 v11 v12 v15 및 dc계열사용가능

직거래 : 청량리역 5번출구(다른곳에서 불가)",25000
청소기,다이슨 청소기,다이슨 틈새 노즐,거래중,"8,000원",잠실동,2026-08-18,0,4,,,,,,,8000
청소기,다이슨 청소기,다이슨 청소기 거치대 블랙,거래중,"13,000원",잠실동,2026-08-21,0,0,94,41.6℃,꾸오욱,생활가전,,"다이슨 청소기 거치대 하이프형 블랙 부품 보관 가능해요
벽 손상 없이 깔끔하게 보관할 수 있어요
청소용 브러시 수납, 총 높이 605mm, 스틸 소재로 튼튼해요
다이슨 청소기 깔끔하게 정리하고 싶은 분들께 추천드려요

거치대를시켰는데 청소기를다른걸쓰게대서
팝니다  조립다해논상태고 새상품이예요",13000
청소기,다이슨 청소기,트윈벨 다이슨 완벽 호환 물걸레 키트,거래중,"25,000원",잠실동,2026-08-22,0,2,,,,,,,25000
청소기,다이슨 청소기,다이슨 Dyson 청소기 롤러세트,거래중,"8,000원",잠실동,2026-04-03,2,11,,,,,,,8000
청소기,다이슨 청소기,다이슨무선청소기 하이토크 헤드,거래중,"23,000원",잠실동,2026-08-23,0,9,,,,,,,23000
청소기,다이슨 청소기,다이슨무선청소기 v10 싸이클론 집진기,거래중,"25,000원",잠실동,2026-08-24,0,11,,,,,,,25000
청소기,다이슨 청소기,다이슨무선청소기 v10 v11 정품 충전기,거래중,"18,000원",잠실동,2026-08-24,0,8,,,,,,,18000
청소기,다이슨 청소기,다이슨무선청소기 v11정품배터리,거래중,"50,000원",잠실동,2026-08-01,9,26,538,97.3℃,송별서,생활가전,,"다이슨무선청소기 v11 정품배터리 
현재일반모드 70분이상 찍힙니다
택배가능합니다 ",50000
청소기,다이슨 청소기,다이슨무선청소기 v10정품 완드봉,거래중,"12,000원",잠실동,2026-08-15,0,5,,,,,,,12000
청소기,다이슨 청소기,다이슨무선청소기 v11정품 싸이클론 집진기,거래중,"25,000원",잠실동,2026-08-29,0,7,174,97.3℃,송별서,생활가전,,,25000
청소기,다이슨 청소기,다이슨 V11 무선 청소기,거래중,"181,000원",잠실동,2026-08-27,0,1,,,,,,,181000
청소기,다이슨 청소기,다이슨v8무선 청소기. ☆☆상태최상☆☆ 소모품 올교환..,거래중,"180,000원",잠실동,2026-08-23,1,3,17,27.3℃,긴급출동,생활가전,,,180000
