카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원
청소기,다이슨 청소기,정품DC45 다이슨무선청소기,거래중,"15,000원",대림동,2025-08-30,19,18,1388,42.4℃,동네사장님,디지털기기,강남성심병원하림대학교,"다이슨 SV18 + 사진에 보이는 구성품 모두 포함입니다

사용감 있으니 감안해주세요",15000
청소기,다이슨 청소기,다이슨 DC22 유선 진공청소기 팝니다 영등포 문래동6가,거래완료,"40,000원",신길제5동,2025-08-30,1,0,142,41.9℃,봉이야,생활가전,문래 대원아파트,"다이슨 유선청소기 DC22 팝니다.
무선청소기 구매로 판매합니다.",40000
청소기,다이슨 청소기,다이슨 V10 플러피 무선청소기(새배터리),거래중,"185,000원",신길제1동,2026-08-30,0,3,100,94℃,PanaceaForUs,생활가전,데이롱카페 여의도랜드마크점 에서 직거래 원합니다.,"다이슨 V10 플러피 무선청소기풀세트입니다
깨짐,큰긁힘등은 없고 깨끗하게 사용했고
생활흠집은 있으나 전체적으로 상태양호하고
호롼용 대용량  새배터리 입니다
전체 툴을  스탠드에 놓고 써서 편리하고 분실할 염려가 없습니다
사진처럼 전체를 셋팅하고 사용할수 있고
분리해서 별도 설치해서 사용도 가능합니다 사진에서 보시는 것처럼 모든 구성품을 확인하실 수 있어요
청소 효율을 높여줄 다양한 브러쉬와 액세서리가 함께 제공된답니다
분해해서 깨끗하게 소독 청소해서 바로 사용가능합니다 
자세히 보고 또 오셔서 직접 테스트후 
구매하세요 
기능상 하자가 있으면 환불 해드립니다.",185000
청소기,다이슨 청소기,다이슨 카본 V10 무선 청소기 흠집 확인 금천,거래중,"70,000원",대림제3동,2026-08-25,4,4,68,37.3℃,식후에음악감상하는친구,생활가전,상도역 또는 장승배기역 직거래합니다,"다이슨 진공청소기.
손잡이 부분 파손이 있어 싸게 팝니다. 기능은 문제 없습니다.",70000
청소기,다이슨 청소기,다이슨 청소기 배터리 리필 부품 영등포 당산동3가,거래중,"10,000원",신길제6동,2026-08-15,0,2,76,42.2℃,나리,생활가전,신도림 푸르지오 2차 상가 내 GS편의점 앞,"방이 좁은데 청소기는 너무 과분하듯 큰 것 같아 판매합니다

충전기, 그 외 부속품 다 드립니다

구매하시면 다 세척해서 드립니다.

청소기 부피 때문에 최대한 봉천동에서 구매하실분만 구해요",10000
청소기,다이슨 청소기,다이슨 V8 무선 청소기,거래완료,"50,000원",영등포동,2026-08-06,1,0,140,41.7℃,아라미스,생활가전,시범아파트,"다이슨 V8 무선 청소기입니다
사진에 보이는 구성품 모두 포함되어 있어요
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
자주 사용하지 않아 깨끗하게 사용하실 분께 추천드려요
밧데리 교체하셔야 합니다
",50000
청소기,다이슨 청소기,다이슨 청소기 정품 충전기 v15 or v12,거래완료,"10,000원",신길제5동,2026-07-31,0,1,30,70.5℃,인생냥이,생활가전,경인초앞 직거래할께요,"다이슨 청소기 정품 충전기
v15 or v12 호환 가능합니다

",10000
청소기,다이슨 청소기,다이슨 V8 무선 청소기 퍼플 금천,거래완료,"10,000원",대림제3동,2026-07-01,21,10,325,36.7℃,왕자,생활가전,전자기기라  직거래만  하겠습니다,"다이슨 V8 무선 청소기 퍼플 색상이에요
사진에서 보이는 구성품 그대로 드려요
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
자주 사용하지 않아 깨끗하게 사용하실 분께 추천드려요",10000
청소기,다이슨 청소기,다이슨 DC22 오리진 전기 청소기 금천,거래완료,"75,000원",대림제3동,2026-07-01,2,7,233,99℃,토마토,생활가전,"직거래 원하고 중고인만큼 환불, 교환 안되세요.","다이슨 V8 앱솔루트 무선청소기입니다. 
배터리와 헤드는 교체했는데, 정품은 아니에요. 
작동은 잘 되고 있어요. 
충전기 포함 드립니다. 

나눔 장소: 여의도리브하임",75000
청소기,다이슨 청소기,다이슨 sv12무선청소기 영등포동6가,거래완료,"110,000원",신길제6동,2026-07-01,1,1,68,44.1℃,정룽토박이,생활가전,목동14단지에서 직거래 합니다,"다이슨 sv12무선청소기입니다
다양한 구성품과 함께 보관 및 충전이 편리한 거치대가 포함되어 있어요
사진에서 보이는 구성품 그대로 드립니다
좁은 공간 청소도 문제없는 제품이에요",110000
청소기,다이슨 청소기,다이슨 v10 앱솔루트 청소기 + 거치대 동작,거래완료,"90,000원",신길제5동,2026-07-01,4,6,295,63℃,와이프대신나왔습니다,생활가전,금천소방서 옆,"사진에 보이는 구성품 + 거치대 입니다! 
작동 전혀 문제없고~ 매우 강력해요!! 

생활 스크레치와 먼지통 냐에 얼룩들이 조금 있지만, 
자주 세척하여 늘 깨끗하게 썼습니다!! 

사진 참고해서 구매 부탁드리고, 
코드가 110 이라 돼지코 같이 드려요~",90000
청소기,다이슨 청소기,다이슨 V7 무선청소기 본체,거래완료,"10,000원",신길제1동,2026-07-01,7,5,227,77.7℃,과자,생활가전,장수공원,"다이슨 V7 무선청소기 본체와 툴이 함께 있는 제품이에요
사진에 보이는 구성품 그대로 보내드려요
깔끔한 디자인으로 인테리어 효과도 있어요
청소하기 힘든 곳까지 시원하게 청소하고 싶으신 분들께 추천드려요",10000
청소기,다이슨 청소기,다이슨 SV12 앱솔루트 무선청소기 영등포,거래완료,"70,000원",당산제2동,2026-06-01,1,1,117,43.6℃,당산동블루,생활가전,신정이펜하우스 3단지,"다이슨 SV12 무선청소기 부품용으로 일괄 판매합니다.

전원 버튼 수리 필요하며
배터리 교체 필요할 수 있습니다.

수리용 또는 부품용으로 가져가실 분 연락 주세요.

구성품:
- 본체
- 배터리
- 연장봉
- 헤드 2종
- 브러시 및 연결툴
- 충전기

사용감 및 생활기스 있습니다.
사진 참고 부탁드립니다.

중고 특성상 환불은 어려운 점 양해 부탁드립니다.",70000
청소기,다이슨 청소기,다이슨 V8(sv10) 청소기,거래완료,"50,000원",신길제5동,2026-05-02,1,1,71,99℃,환은러브,생활가전,여의도역,"다이슨 DC36 유선 청소기 판매합니다.

오래 사용했지만 역시 다이슨이라 모터가 힘이 좋습니다.
흡입력은 정상입니다만
헤드 브러시가 회전하지 않아 신경쓰이시면 교체 후 사용하시면 됩니다.
사용감 있으며 사진 참고 부탁드립니다.",50000
청소기,다이슨 청소기,상태 깨끗 다이슨 청소기용 v8 정품충전기 팝니다 2만원 청소기 본체x 영등포동3가,거래중,"20,000원",신길제6동,2026-05-02,2,1,73,41.5℃,섹시토끼,생활가전,문고리거래 또는 직거래 엠디호텔에서 합니당,"다이슨 v8무선 청소기 및 거치대 판매합니다

배터리를 알리에서 사서 사용했는데
수명이 다한듯 합니다

배터리팩만 알리에서 싸게 사시면 될듯합니다

청소기와 거치대 충전선 그리고 흡입 호수 다른타입 포함 입니다",20000
청소기,다이슨 청소기,다이슨 V8 앱솔루트 무선청소기 영등포동5가,거래완료,"90,000원",신길제6동,2026-05-02,3,3,131,41.5℃,jaidjenapa,생활가전,신대방삼거리역 5번출구앞,"다이슨 V8 앱솔루트 무선청소기입니다
다양한 구성품과 함께 사용 가능해요
사진에서 보이는 그대로의 제품입니다
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
충전기,툴3개,본체, 거치대 구성이며
일반모드로 30분이상 가능합니다",90000
청소기,다이슨 청소기,다이슨 디지털 슬림 서브마린 새상품,거래중,"370,000원",신길제5동,2026-04-02,2,11,355,61.9℃,May,생활가전,"영등포, 문래역 부근 직거래 가능","다이슨 디지털 슬림 서브마린 미개봉새제품입니다
박스에 담겨있는 상태 그대로입니다
다이슨 무선 청소기는 강력한 흡입력과 편리한 사용성으로 유명하죠
가볍고 슬림한 디자인으로 좁은 공간도 쉽게 청소할 수 있습니다


* 새상품이지만 미처 발견하지 못한 미세 올풀림이나 미세한 오염이 있을 수도 있습니다. 예민하신 분은 패스해주세요.

* 개인간 거래로 구매 후 교환이나 환불은 불가합니다.

* 비매너, 잠수 차단 하겠습니다.

* 구매 결정 하신 분만 연락 부탁 드릴게요 ^^",370000
청소기,다이슨 청소기,다이슨 싸이클론 V8 SV55a 무선청소기 (미개봉) 금천,거래완료,"330,000원",대림제3동,2026-05-02,3,8,133,38.4℃,kikiki,생활가전,신정네거리,"다이슨 청소기 부품 툴 세트입니다
다양한 툴이 포함되어 있어 활용도가 높아요
사진에서 보이는 구성품 그대로 드립니다
청소 효율을 높여줄 다이슨 청소기 부품 세트 놓치지 마세요
하나는 한번썻고 나머지는 한번도 안썻어요 깨끗해요

구매하러 동문비젼오피스텔로 오셔야해요",330000
청소기,다이슨 청소기,다이슨 청소기 툴 브러쉬 헤드 2개,거래완료,"2,000원",신길제1동,2026-05-02,1,0,35,45.4℃,캐모마일,생활가전,은천로25길 27 드림서점 앞,"다이슨 청소기 툴 브러쉬입니다 2개
사진에 보이는 구성품 그대로 보내드려요
다이슨 V7, V8, V10, V11, V15 모델에 호환됩니다
청소 시 유용하게 사용할 수 있는 브러쉬입니다",2000
청소기,다이슨 청소기,다이슨 청소기 스탠드 거치대 블랙 판매합니다,거래중,"10,000원",양평제1동,2026-08-31,0,1,24,47.7℃,나리,생활가전,신정네거리역,"다이슨 청소기 세워서 보관할 수 있는 스탠드형 거치대 판매합니다.
벽에 구멍 뚫을 필요 없이 사용할 수 있어 편리해요.

블랙 색상이라 깔끔하고 집 안 어디에 두어도 무난합니다.
",10000
청소기,다이슨 청소기,다이슨 WashG1 물걸레 청소기,거래중,"200,000원",양평제2동,2026-08-31,0,0,13,52.3℃,나그네,생활가전,문고리로 나눔합니다.,"다이슨 WashG1 물걸레 청소기 판매해요
사진에 보이는 구성품 모두 드려요
물걸레 청소와 먼지 흡입을 동시에 할 수 있어 편리해요
바닥 청소를 쉽고 깔끔하게 하고 싶으신 분들께 추천드려요

미사용 정품롤러1세트 포함입니다 약 3만원
기존롤러도 사용감이없어 계속사용하셔도됩니다 
완충시 가동시간 41분으로 배터리정상이고
8월29일 하단트레이 (39000원)새걸로 교체하면서 점검받았습니다 
구매하시는 분 롤러관리 꿀아이템 선물드립니다",200000
청소기,다이슨 청소기,[분해청소 살균완료 ]신형 레이저 다이슨 마이크로 1.5Kg 초경량 무선청소기 니켈 ( SV21) 바로구매가능,거래중,"247,000원",양평제1동,2026-08-29,0,1,56,56℃,필립스커피머신관리진심남,기타 중고물품,직거래,"다이슨 V8 앱솔루트 무선청소기입니다
사진에 보이는 구성품 모두 포함되어 있어요
다양한 브러쉬와 연장관으로 집안 구석구석 깨끗하게 청소할 수 있어요
흡입력 좋은 무선청소기로 편리하게 사용해보세요.

플러피헤드쪽 주름관에 손상이 있습니다. 쿠팡같은곳에서 부품사서 쉽게 교환할수 있습니다. 

정품충전기는 고장이고 호환충전기 사용중입니다.",247000
청소기,다이슨 청소기,분해 청소 완료한 다이슨 V8 무선 청소기 팝니다. 강서,거래중,"120,000원",양평제2동,2026-08-30,0,4,57,62.8℃,아무튼딱따구리,생활가전,신도림 푸르지오 2차 상가 내 GS편의점 앞,"완전 분해하여 깨끗하게 청소해 바로  사용 할 수있습니다. 배터리는 50평대 아파트 청소 가능하고, 소프트 롤러 카페트롤러 침구롤러 등 사진에 올린 부품 모두 함께 드립니다. 
상세 사진 올렸으니 꼼꼼히 확인하시고
편하게 문의 주세요.
글구 반품 불가이니 신중히 결정하시기 바랍니다.~~",120000
청소기,다이슨 청소기,다이슨 V10 무선청소기 거치대,나눔완료,무료나눔,양평제1동,2026-08-30,2,1,117,41℃,수금지화목토천해,생활가전,목동힐스테이트,"다이슨 V10 무선청소기 충전 및 거치를 위한 스탠드입니다.
스탠드에 도킹스테이션 연결하여 사용했습니다.

오늘 오실수 있는분께 나눔합니다.",0
청소기,다이슨 청소기,다이슨 V10 모터헤드 무선청소기와 스탠드,거래중,"150,000원",양평제1동,2026-08-24,1,7,119,96.7℃,브레드버터,생활가전,영복교회,"다이슨 V10 모터헤드 무선청소기입니다
사진에 보이는 구성품 모두 포함되어 있어요
강력한 흡입력으로 집안 구석구석 깨끗하게 청소할 수 있어요
바쁜 일상 속에서도 간편하게 청소하고 싶으신 분들께 추천드려요",150000
청소기,다이슨 청소기,다이슨청소기 거치대,거래중,"10,000원",양평제1동,2026-08-28,0,3,49,47.5℃,sysy,생활가전,동교로1길48,"다이슨 청소기 거치대 입니다
생활기스 있습니다

청소기 바꾸면서 당근 내놓아요",10000
청소기,다이슨 청소기,다이슨 V15 오리진 컴플리트 무선청소기 강서,예약중,"100,000원",양평제2동,2026-08-29,3,3,98,36.8℃,시전,생활가전,영등포구청역 근처에서 직거래합니다,"다이슨 V15 오리진  컴플리트 무선청소기입니다
레드 색상으로 깔끔하고 고급스러워요
사진에 보이는 구성품 모두 포함되어 있습니다.
손잡이 부분 플라스틱 파손되었으나 사용 하는데 문제없음
첨부사진 참고 바락니다
문서 작업이나 영상 편집 등 집중이 필요한 환경에서 조용하고 강력한 성능을 발휘하는 청소기입니다",100000
