id,카테고리,검색어,제목,상태,가격,지역,등록시각,채팅수,관심수,조회수,매너온도,판매자닉네임,상세카테고리,거래희망장소,상세설명,가격원,이미지파일
05d41d2207738007d45111b27b47a94baa874dab3237e2cffe0c9a51c4194ca2,청소기,다이슨 청소기,다이슨 V7 Fluffy 무선청소기 스탠드 포함,거래완료,"45,000원",상계8동,2026-03-07,6,2,206,45.6℃,늑대,생활가전,,"다이슨 V7 Fluffy 무선청소기입니다

- 싸이클론 기술로 강력한 흡입력을 자랑합니다
- 가볍고 다양한 툴을 제공하여 편리하게 사용 가능합니다
- 스탠드 포함입니다
- 청소해 놨습니다",,노원구/images/05d41d2207738007d45111b27b47a94baa874dab3237e2cffe0c9a51c4194ca2.png
d5ff5c48e5530b2b9eb78e84206fbf78c47db4015ae997d500c6f8bfcb40a15f,청소기,다이슨 청소기,다이슨 펜슬백 플러피 콘 무선청소기,거래완료,"400,000원",월계1동,2026-03-07,1,1,107,41.3℃,골디,생활가전,,"다이슨 펜슬백 플러핀콘 무선 청소기 판매합니다
롯데백화점에서 799000원에 구매
구매한지는 5개월

- anti-tangle 엣지 클리닝 기능으로 머리카락 엉킴 없이 깔끔하게 청소할 수 있습니다
- LED 라이트가 장착되어 어두운 곳도 쉽게 청소할 수 있습니다
- 다양한 툴을 제공하여 상황에 맞게 편리하게 사용할 수 있습니다
- 청소할때 가볍게 움직이는게 장점입니다.",,노원구/images/d5ff5c48e5530b2b9eb78e84206fbf78c47db4015ae997d500c6f8bfcb40a15f.png
28ee1d614d78d06afc294b7f2f9d0e334b55769b6fef34c7d0df02192525e3f9,청소기,다이슨 청소기,다이슨 무선 청소기,거래완료,"20,000원",월계1동,2026-03-07,4,1,252,37.3℃,우잉,생활가전,,"다이슨 무선 청소기입니다. 사용감은 꽤 있습니다

추가 헤드는 있지만 충전기는 없습니다.",,노원구/images/28ee1d614d78d06afc294b7f2f9d0e334b55769b6fef34c7d0df02192525e3f9.png
39114ce203190ae48c83f95b1bf3e2a290399444d73db8213cb71c9ce0cc60db,청소기,다이슨 청소기,다이슨청소기,거래완료,"45,000원",월계1동,2026-03-07,3,3,692,99℃,실루엣,생활가전,,"다이슨 V6 청소기 입니다.
깨끗하게 사용 했습니다.
배터리는 동작하다가 중간에 
잠깐 꺼졌다 돌다 합니다.
배터리 교체해서 사용사시면
됩니다",,노원구/images/39114ce203190ae48c83f95b1bf3e2a290399444d73db8213cb71c9ce0cc60db.png
e31d4b511a07992a9f2c4c81a8b2644ac70dd8c8eb2044f69c176873b7335800,청소기,다이슨 청소기,다이슨 청소기 도봉,거래완료,"59,000원",월계1동,2026-03-07,10,3,197,36.3℃,벚꽃,생활가전,,"사세요.
깨끗이 사용했습니다 작동 잘되고요
충전기 있어요 너무 
의심 많네요
의심 많은분 사절합니다.
작동 안되는 걸 팔 배짱 없고요. 나름 속이지 않고 
산 사람입니다. 의심 많은 
사지마세요.",,노원구/images/e31d4b511a07992a9f2c4c81a8b2644ac70dd8c8eb2044f69c176873b7335800.png
cafacdfe37c27dc00b80756f8b765612e8668a886631420cefae2d307a8d925d,청소기,다이슨 청소기,다이슨 V8 싸이클론 스틱청소기,거래완료,"250,000원",상계9동,2026-02-05,6,7,333,41.1℃,리저브,생활가전,,"다이슨 싸이클론 스틱청소기 V8 226622-01

포장도 안뜯은 완벽 새상품입니다.",,노원구/images/cafacdfe37c27dc00b80756f8b765612e8668a886631420cefae2d307a8d925d.png
690fd784e43949df74535bd70a91aa3fc007f566d50ecc3b89f83ee06c44f8c5,청소기,다이슨 청소기,다이슨 싸이클론 V10 앱솔루트 무선청소기,거래완료,"200,000원",월계1동,2026-03-07,2,0,141,44℃,봄봄이,생활가전,,"다이슨 싸이클론 V10 앱솔루트 무선청소기 판매합니다

사용감은 있지만, 다양한 노즐과 거치대가 포함되어 있습니다

- 싸이클론 V10은 강력한 흡입력을 자랑합니다
- 무선으로 편리하게 사용할 수 있습니다
- 틈새 청소용, 솔형, 침구 청소용 등 다양한 노즐을 제공하여 활용도가 높습니다",,노원구/images/690fd784e43949df74535bd70a91aa3fc007f566d50ecc3b89f83ee06c44f8c5.png
1dcd32435aec405e5964ed197e8631f4c293b3b582587dc210ac184129366165,청소기,다이슨 청소기,다이슨 무선청소기 v6(고장)+마끼다 배터리 아답터 동대문,거래완료,"13,000원",월계1동,2026-03-07,1,0,37,46.1℃,국이,생활가전,,"다이슨 무선 청소기입니다. 고장이에요. 
몇초 돌다가 꺼져요 ㅠㅠ 
배터리 문제인줄 알고 마끼다 배터리로 사용하는 아답터 샀는데 배터리 문제는 아니네요. 
배터리도 교체하고 사용을 거의 못해서 꽤 사용 가능할꺼에요.

마끼다 배터리 아답터 가격에 그냥 다 가져가세요. 
V6 배터리 구매하실분이 사시면 좋을꺼 같아요. 

사진에는 없지만 긴거 기본 봉 있어요. 
충전기와 거치대 함께 드립니다",,
ed96e79ff6805247c189d81bfabdee5ca887f8ea7fab9021c62fc4c64867eee0,청소기,다이슨 청소기,부품용 다이슨 SV09 무선 청소기 2대 (배터리 안 됨),거래완료,"5,000원",중계1동,2026-03-07,1,0,176,54.5℃,jj,생활가전,,"다이슨 SV09 무선 청소기입니다

현재 작동되지 않아서 부품용으로 판매합니다.

배터리 교체하면 작동할 것 같은데,
확실하지는 않습니다.

감사합니다.

",,노원구/images/ed96e79ff6805247c189d81bfabdee5ca887f8ea7fab9021c62fc4c64867eee0.png
d620b75de14947a5d15bcbc47ab2fbd31ac824b9111e42b6f1b5a7e15b05a3cd,청소기,다이슨 청소기,다이슨 디지털 슬림 무선 청소기,거래완료,"50,000원",하계2동,2026-03-07,4,2,232,43.9℃,까망쿤,생활가전,,"다이슨 디지털 슬림 무선 청소기입니다

- 가볍고 강력한 흡입력을 자랑합니다
- 틈새 청소에 용이합니다
- 추가 헤드 포함",,노원구/images/d620b75de14947a5d15bcbc47ab2fbd31ac824b9111e42b6f1b5a7e15b05a3cd.png
63ccaa2eddb202fc32e943f5338efa746a8885882ca46f28207fcf3fe8b5ea1c,청소기,다이슨 청소기,다이슨 V6 무선청소기 (배터리방전),거래완료,"15,000원",월계1동,2026-03-07,3,2,172,56.1℃,sole란,생활가전,장위전통시장입구 직거래입니다,"배터리는 교체하셔야 합니다
마지막 사진 220v돼지코 별도구매하셔야하고 선벌어짐 있어
전기테이프 감아두었습니다
장위전통시장입구 직거래입니다",,노원구/images/63ccaa2eddb202fc32e943f5338efa746a8885882ca46f28207fcf3fe8b5ea1c.png
35ac970ae5058371674f5d92e4f65242f309354205578e99468f315d910dd1ae,청소기,다이슨 청소기,다이슨 청소기 V6 헤드 부속품,거래완료,"20,000원",월계1동,2026-03-07,2,0,82,44.2℃,바르게채움,생활가전,직거래 : 수유초교.삼양역1번출구.,"다이슨 청소기 헤드와 부속품입니다
V6 모델에 사용하던 제품입니다

1번.2번 사진은 다 정품이며
3번 사진은 LED 불들어오는 호환형
헤드입니다  

다 드립니다

본체에 밧데리도 호환형으로 바꿔서 사용중인데 필요하시면 드릴께요

직거래 : 수유초교.삼양역1번출구.
미아역까지 가능합니다",,노원구/images/35ac970ae5058371674f5d92e4f65242f309354205578e99468f315d910dd1ae.png
ae9d387c7ee62fdeb81bd09d7f90b231fb0d915f97bc12dbcd1ccf587c469f4e,청소기,다이슨 청소기,[풀세트] 다이슨 싸이클론 V10 무선진공청소기🧹,거래완료,"140,000원",상계동,2026-02-05,7,9,353,37.6℃,wodbs,생활가전,직거래 장소는 서울 안에서 협의 가능합니다,"다이슨 싸이클론 V10 무선청소기모델 판매합니다

로봇청소기 구매 후 사용을 안하게 돼서 판매합니다!
청소기 특성상 흡입구 주변에 생활기스는 있습니다..! 그러나 작동하는데에는 전혀 문제 없고 헤드 구성품들은 아예 사용을 안 한 것도 있어서 교체하면 새 상품이마 마찬가지입니다!

사진에서 보시는 것처럼 다양한 툴과 거치대까지 모두 포함된 풀세트 구성입니다

정품 거치대로 거치만 해두어도 바로 충전이 되고 자주 사용하는 악세사리는 거치해둘 수 있습니다.

구매확정하시면 깔끔하게 정리해서 드릴 수 있습니다~

직거래 장소는 서울 안에서 협의 가능합니다
편하게 문의주세요!",,노원구/images/ae9d387c7ee62fdeb81bd09d7f90b231fb0d915f97bc12dbcd1ccf587c469f4e.png
faac8630418a5f6cb796ac18d85118ec4812153c46034150f376bda0c9567fd6,청소기,다이슨 청소기,Dyson 핸디 청소기(부품용) 도봉,거래완료,"15,000원",월계1동,2026-03-07,1,1,93,77.6℃,사노라면,생활가전,,"다이슨 핸디 청소기 
부품용 입니다 ",,노원구/images/faac8630418a5f6cb796ac18d85118ec4812153c46034150f376bda0c9567fd6.png
756a5db85d31949c7c2f8d46db6b3cd0ee63e604c5c028f2daf3da5300d3df1c,청소기,다이슨 청소기,✨ 다이슨 무선 청소기✨,거래완료,"380,000원",월계1동,2025-09-03,6,6,806,36.5℃,명명이,생활가전,직거래만 가능합니다,"다이슨 무선 청소기
* 다양한 헤드롤 포함✨(사진 참고 해주세요)
* 디지털 슬림 서브마린 모델입니다. 
* 현대백화점에서 3월에
 <52만원에> 구매했어요!  
* 사용은 15회 미만입니다
*물 청소기,매트 청소기는 사용 안 했습니다.
ㄴ 눈에 안 보이는 미세흠집있을수 있어요.
*직거래만 가능합니다
*박스는 없습니다. 
비닐에 넣어서 드려요
* 집까지 차로 배송 가능해요
* 가격조절 가능",,노원구/images/756a5db85d31949c7c2f8d46db6b3cd0ee63e604c5c028f2daf3da5300d3df1c.png
9693b426c900d0c83e7e64d2b8f6d3c364263af19361b1f2a0556cdbb06f5980,청소기,다이슨 청소기,다이슨 코리아 정품 V6 HEPA 무선 진공청소기 셋트,거래완료,"39,000원",월계1동,2026-02-05,3,1,602,41.7℃,공일공칠삼팔사일구사이,생활가전,"2.  판매제품은 1개씩이며 선착순입니다.(1순위-입금, 2순위-직거래)","다이슨 V6 무선청소기 판매합니다

다이슨 V6는 싸이클론 기술로 강력한 흡입력을 자랑합니다
틈새 청소용 브러쉬도 함께 드립니다
배터리상태가 안좋으니
교체하셔야 됩니다

. 제품 설명이 긴 편이니 캡쳐해서 보시면 편리합니다.
<배송 및 거래 안내>
연락처 - 010-7384-일구사이 (문자 문의 환영)
1. 평일 (월-금) 주간시간에는 근무중이기에 질문시 응답이 늦을수 있으니 문자 주시기 바랍니다.
2.  판매제품은 1개씩이며 선착순입니다.(1순위-입금, 2순위-직거래) 
3. 직거래 또는 택배 거래 가능합니다. (직거래 네비 주소 - 서울 성동구 하왕십리동 1002번지 cu편의점앞)
4. 택배비는 구매자 부담입니다.(1개는 착불, 2개이상 구매하면 판매자가 배송료 부담, 안마의자는 제외)
(소형화물은 반값택배 4천원 추가, 9천원 추가시 선불 택배 가능하며 서울지역은 퀵서비스로 배송)
5. TV와 안마의자는 부피와 무게가 있어서 자동차로 배송합니다.
(TV는 서울기준 9천원, 경기도는 2만원, 안마의자는 서울기준 6만원부터)
6. 본 판매글은  SLR클럽, 뽐뿌, 루리웹, 중고나라(안심카드결제 가능), 
당근(당근 신용 온도 47도, 당근페이도 가능), 옥션(안심카드결제 가능)까지 동시에 게재됩니다.


다이슨 V6 무선청소기입니다. 레드와 블루 컬러로 깔끔하고 세련된 디자인이에요. 사용감은 있지만 작동 상태 양호합니다.

5번- 다이슨 코리아 정품 V6 HEPA 무선 진공청소기 셋트

신품 구입당시 47만원인 제품으로  성능 좋고 배터리 성능도 양호해서 충전도 잘 됩니다.
다이슨 코리아 정품이라서 국내 서비스 센터에서 유상 서비스도 가능합니다.
다이슨 V6 헤파 /핸디스틱청소기 / 무선 / 흡입 / 흡입력: 100AW / 소비전력: 350W / 리튬이온 / 21.6V /
 싸이클론흡입 / 먼지통: 0.54L / [부가] 먼지필터 / 무게: 2.1kg / 크기(가로x세로x깊이): 208x1184x211mm/
청소기 본체, 기본관, 기본 청소 헤드, 틈새 청소 헤드, 충전도킹스테이션, 정품 배터리,정품 충전기까지 드립니다.
-소프트 롤러 청소기 헤드
많은 청소기 헤드는 디자인 때문에 미세먼지와 큰 먼지를 동시에 빨아들일 수 없습니다.
큰 먼지를 빨아들이기 위해서는 청소기 헤드와 바닥 사이에 넓은 틈이 필요합니다. 
이 틈으로 인해 흡입력이 빠져나가고 미세먼지는 바닥과 틈새에 남게 됩니다.
미세먼지를 바닥과 틈새에서 제거하기 위해 청소기 헤드는 흡입력이 세어 나가지 않도록 바닥과 밀착되어야 합니다. 
바닥과 밀착이 되면 큰 먼지들은 청소기로 들어가지 못하고 밀려다닐 수밖에 없게 됩니다.
다이슨 엔지니어들은 미세먼지와 큰 먼지를 동시에 잡아내기 위해 청소기 헤드를 새롭게 개발했습니다. 
다이슨 V6 무선 청소기는 브러시가 달린 브러시바 대신에 부드럽게 짜인 나일론으로 쌓인 롤러가 있습니다. 
이것이 큰 먼지를 잡아내고 4겹의 정전기 방지용 카본 파이버 필라멘트는 미세먼지를 잡아냅니다.
-기기 전체의 HEPA 필터 시스템
다이슨 V6 플러피 진공청소기는 특허받은 2 Tier Radial™ (이중 래디얼) 싸이클론으로 더 많은 먼지를 잡아냅니다. 
이중으로 배열된 15개의 싸이클론이 강력한 원심력을 만들어내 먼지와 오염물질을 공기흐름으로부터 분리해냅니다.
남아있는 물질 중 알레르기 유발물질이나 박테리아처럼 PM0.3 크기의 작은 입자는 포스트 모터 필터에 의해 
걸러집니다. 그리고 기기 전체가 밀폐 설계되어있기 때문에 청소기에서 나온 공기는 당신이 숨 쉬는 공기보다 
더 깨끗합니다.
-다이슨 디지털 모터 V6
다이슨 무선 청소기는 다이슨 디지털 모터의 파워로 작동합니다. 파워 집약적인 이 모터는 디지털 펄스 기술과 
네오디뮴 자석을 이용해 분당 최대 110,000회 회전합니다. 모터 자체가 작기 때문에 이 모터를 사용하는 제품 
또한 작고, 가볍고, 강력합니다.
-2 Tier Radial™(이중 래디얼) 싸이클론
먼지봉투가 없는 청소기는 많습니다. 하지만 효율적이지 못한 싸이클론은 먼지가 필터로 들어가게 만들고 
결국 필터가 막혀 흡입력을 잃게 되죠.
다이슨 무선 진공청소기는 다이슨 유선 진공청소기와 마찬가지로 특허받은 싸이클론 기술을 사용합니다. 
강력한 원심력이 먼지와 오염물질을 공기로부터 분리해 먼지함으로 집어넣습니다.
다이슨 V6 Fluffy는 15개의 싸이클론이 평행으로 작동해 공기흐름을 높이고 미세먼지를 잡아냅니다.
DC62보다 30% 더 작아진 소음-청각적으로 설계되어 소음을 줄이고 소리의 질을 개선했습니다.
-핸디형으로 전환-침대에는 보통 200만 마리 이상의 집먼지 진드기가 살고 있습니다. 
집먼지 진드기는 우리 피부의 각질을 먹고살며 약 4천만 개의 배설물을 만들어내죠.
다이슨 V6 Fluffy는 강력한 흡입력은 물론 나일론 브러시가 달린 미니 모터 툴을 이용해 매트리스의 섬유 속까지 
건드려 먼지와 알레르기 유발물질을 제거합니다.
-바닥과 천장 청소에 모두 용이-다른 무선 청소기는 모터나 먼지 분리기, 필터 시스템 등 무거운 부품들이 손잡이와는 
바닥 가까이에 위치해있습니다. 이것은 청소기를 이곳에서 저곳으로 옮기기 어렵게 만들었죠. 
특히 높이가 서로 다른 바닥을 옮길 때는 더 힘들었습니다.
다이슨 엔지니어들은 아르키메데스의 지렛대 원리를 이용해 무게중심을 옮겼습니다. 
무게가 다르게 분산이 되었죠. 모터와 배터리가 손잡이의 바로 윗부분과 아랫부분에 위치해 청소기의 끝 부분을 
가볍게 만들었습니다.
위생적인 먼지함 비우기- 먼지함을 비우려면 버튼만 한번 누르세요.
20분간의 강력한 흡입력-많은 무선 청소기들은 청소가 시작되는 순간부터 전원이 켜져 있게 마련입니다. 
그래서 청소 중간중간 배터리가 소모되죠.
다이슨 무선 청소기는 러닝타임을 향상시키는 방아쇠 컨트롤이 있습니다. 방아쇠 손잡이는 놓는 순간 바로 꺼져
 청소를 하는 순간에만 배터리가 소모됩니다. 당신이 사용할 땐 켜지고, 사용하지 않을 때는 꺼집니다.
--------------------------------------------------------------------------------------------",,노원구/images/9693b426c900d0c83e7e64d2b8f6d3c364263af19361b1f2a0556cdbb06f5980.png
f66245275da5ed9653723730588911758069c5b6dc898438e5ef0d74d6c79363,청소기,다이슨 청소기,다이슨 V8 무선청소기 3만원에 판매,거래완료,"30,000원",중계동,2026-02-05,4,1,318,64.8℃,함프로,생활가전,,"다이슨 V8 무선청소기 판매합니다. 21.6V 425W의 강력한 흡입력으로 깨끗하게 청소가능합니다.
사진에서 보시는 것처럼 사용감은 있지만, 기능상 문제없이 잘 작동합니다. 배터리가 오래되서 몇분간만 사용 가능합니다. 호환 배터리로 교체 추천합니다.
사진상 모든 구성품과 거치대도 함께 드립니다.",,노원구/images/f66245275da5ed9653723730588911758069c5b6dc898438e5ef0d74d6c79363.png
